epoch,step,train_loss
0,0,0.3594171402737615
0,1,0.37765222300352785
0,2,0.3248754544395996
0,3,0.40592891168405676
0,4,0.3686309339652378
0,5,0.3030293907871584
0,6,0.2833376115956177
0,7,0.3017401376260323
0,8,0.22795585274920407
0,9,0.24634214881772357
0,10,0.2419017563401786
0,11,0.20062854792701476
0,12,0.23089057577680963
0,13,0.22374629266589008
0,14,0.22927681378574022
0,15,0.18581109292097928
0,16,0.21064272713569576
0,17,0.1907768987535777
0,18,0.17847099335865024
0,19,0.1847236163189752
0,20,0.14037339160703227
0,21,0.1618105208427077
0,22,0.1350056964980334
0,23,0.15094926113116575
0,24,0.12588766176087832
0,25,0.1079933343925081
0,26,0.1079693105292529
0,27,0.10844741704433108
0,27,0.10369977061692642
1,28,0.10897688146255761
1,29,0.08293726626959315
1,30,0.09478505027666918
1,31,0.08438117884738965
1,32,0.09099393678883529
1,33,0.09582433354251083
1,34,0.07478175786044235
1,35,0.06447064260329752
1,36,0.07412969722982367
1,37,0.06025611038242889
1,38,0.06954369885015578
1,39,0.060426224192181785
1,40,0.07492462969810416
1,41,0.06354025460463926
1,42,0.06224714255987577
1,43,0.05316001179601679
1,44,0.06588262112155636
1,45,0.05846400836632684
1,46,0.05707859887122806
1,47,0.06101446413719732
1,48,0.05213731632519609
1,49,0.0447108857256576
1,50,0.0517336600696184
1,51,0.050169333149341945
1,52,0.042584064095991817
1,53,0.05089220081653197
1,54,0.05854772079074852
1,55,0.05509406243338191
1,55,0.04405046815257599
2,56,0.03981100365757933
2,57,0.04699283875570867
2,58,0.04636548839383417
2,59,0.04056897987331541
2,60,0.04470801726216986
2,61,0.03466748809371198
2,62,0.03717214798250732
2,63,0.03470724198119578
2,64,0.039959580847671504
2,65,0.03564173854425161
2,66,0.042592988230442747
2,67,0.03152014651079223
2,68,0.03643178617223903
2,69,0.03335558058133081
2,70,0.03412291758889915
2,71,0.029332296926970283
2,72,0.02480049794729962
2,73,0.028405809435343383
2,74,0.02713447642509399
2,75,0.021552799998378527
2,76,0.022721513526587286
2,77,0.021930395799775206
2,78,0.027048889496038772
2,79,0.02716673249811969
2,80,0.024703652433200204
2,81,0.022931691550592284
2,82,0.020641230239907223
2,83,0.020536266589715982
2,83,0.0188952046702297
3,84,0.01526356995742581
3,85,0.017625316605628234
3,86,0.019273655171274065
3,87,0.018256940677926627
3,88,0.01928341896218634
3,89,0.016243529488119107
3,90,0.01554005472586568
3,91,0.016667158578836078
3,92,0.013192037753154827
3,93,0.013959319488482622
3,94,0.012855154337365463
3,95,0.013331512578575774
3,96,0.011937447303129579
3,97,0.012056716937488964
3,98,0.010716978803145143
3,99,0.01023031950689726
3,100,0.009994044407524086
3,101,0.008996603579269033
3,102,0.009997557138053134
3,103,0.007142962642565073
3,104,0.00863039056552941
3,105,0.008189047975538826
3,106,0.007153085296718317
3,107,0.007375283351694545
3,108,0.0070825125889131275
3,109,0.006689800771501178
3,110,0.006844161200247065
3,111,0.005822096247562376
3,111,0.005989640585536538
4,112,0.007016733018057858
4,113,0.005941834764367538
4,114,0.005258272998095691
4,115,0.005345632862216209
4,116,0.004479569775215997
4,117,0.004975817175264353
4,118,0.00445790003148591
4,119,0.004680812661188863
4,120,0.004483351967624224
4,121,0.003884776111493583
4,122,0.003412636123781728
4,123,0.003634877256028209
4,124,0.003022524550347486
4,125,0.0029678162985083754
4,126,0.0029227243695596986
4,127,0.003569701516903786
4,128,0.0030231493502512127
4,129,0.0028660041399734266
4,130,0.0026205065910877524
4,131,0.0022527031613600213
4,132,0.002340963805713194
4,133,0.002643118651020469
4,134,0.0025097594742511265
4,135,0.0021546544280333577
4,136,0.0020246619320320462
4,137,0.0017831985453212577
4,138,0.002188621026209119
4,139,0.0013942291406476579
4,139,0.0021144295426208724
5,140,0.0018071951643986593
5,141,0.0024439908218778566
5,142,0.00172680808416579
5,143,0.0016229125104167284
5,144,0.0018221948445262775
5,145,0.0014838128266810519
5,146,0.0015959330522437433
5,147,0.001657354447127327
5,148,0.001410435832558165
5,149,0.00151493771040854
5,150,0.0016161352481872506
5,151,0.0013806127464600147
5,152,0.0016839718920420683
5,153,0.0015048065519576049
5,154,0.0015083811920915892
5,155,0.0015277223002967476
5,156,0.0014957939477217926
5,157,0.001174509258312999
5,158,0.0013548925755730743
5,159,0.0013608045232949677
5,160,0.0012400939021977506
5,161,0.0010832383654189519
5,162,0.0014704083324063736
5,163,0.0008549332618274599
5,164,0.001768850803745403
5,165,0.0012419313993607749
5,166,0.0016079937392495312
5,167,0.001383403913879259
5,167,0.001362659757380222
6,168,0.0010870570004752052
6,169,0.0015785180359932124
6,170,0.0011777235384797173
6,171,0.000990238589944118
6,172,0.0012272041729854142
6,173,0.0007617536581827252
6,174,0.0007499041796394466
6,175,0.001047215084241489
6,176,0.001375841853403732
6,177,0.0009721334930813202
