epoch,step,train_loss
0,0,0.4098931099517144
0,1,0.4112660082684541
0,2,0.35861141471822944
0,3,0.45311180244384286
0,4,0.4266734387688962
0,5,0.40382880360280216
0,6,0.3726978382328794
0,7,0.4659975540515728
0,8,0.41676042096388355
0,9,0.3524464995175214
0,10,0.30171747302764845
0,11,0.32142828200189266
0,12,0.34171578435858185
0,13,0.3492566362980616
0,14,0.33105315268915025
0,15,0.2606739053924543
0,16,0.2950538767468203
0,17,0.2700459823940846
0,18,0.28721529447409355
0,19,0.2566973216512548
0,20,0.24498499446658664
0,21,0.21058735555578195
0,22,0.21486953271630904
0,23,0.2148757887859133
0,24,0.20758505829871748
0,25,0.20362625706343404
0,26,0.19679729368100843
0,27,0.17498697227365284
0,27,0.1821710176992397
1,28,0.16242141749477104
1,29,0.14093165544120703
1,30,0.17040735145045816
1,31,0.15288572099150152
1,32,0.1487251015346206
1,33,0.157480860637804
1,34,0.12346801521161185
1,35,0.14912049286754472
1,36,0.1333772543780588
1,37,0.13422489014755107
1,38,0.1061106480151487
1,39,0.1266256581337472
1,40,0.12847681146676532
1,41,0.09723889813885475
1,42,0.10788737257043304
1,43,0.12491075013601824
1,44,0.10427791536247676
1,45,0.09019461806303834
1,46,0.10171562927322914
1,47,0.08076153620579217
1,48,0.06892883947770273
1,49,0.07368871279997176
1,50,0.08226199267046597
1,51,0.057696259151553346
1,52,0.05715983563204877
1,53,0.059443121650023495
1,54,0.05499670911111605
1,55,0.055811645814467334
1,55,0.05712339413185001
2,56,0.057487620344773886
2,57,0.051660757989962856
2,58,0.0631258518838267
2,59,0.050721758097317354
2,60,0.05819760953841429
2,61,0.04858377783897472
2,62,0.04445534210969907
2,63,0.043086273921473905
2,64,0.048901414655305696
2,65,0.04565955787870334
2,66,0.047282708000327016
2,67,0.05100545761733531
2,68,0.040088601580177796
2,69,0.03612356501869482
2,70,0.04701085777780042
2,71,0.046082625353251395
2,72,0.041387438142706144
2,73,0.03900912026440765
2,74,0.04225024726487979
2,75,0.04173622414736281
2,76,0.04311281593233193
2,77,0.03699601745201038
2,78,0.04063846180742942
2,79,0.037665459670648986
2,80,0.029997544494990147
2,81,0.03675058543965536
2,82,0.03029987277798292
2,83,0.03103889341601677
2,83,0.032508108914960185
3,84,0.028654134772937365
3,85,0.02893273364103201
3,86,0.03164923545333786
3,87,0.029626915477945173
3,88,0.03521985971694666
3,89,0.03179584795437889
3,90,0.031371202733963904
3,91,0.030206527722309435
3,92,0.033741470125239474
3,93,0.02483469751702508
3,94,0.025553460607235106
3,95,0.027413602869450365
3,96,0.02869538339832696
3,97,0.026375066871048628
3,98,0.032363293550186314
3,99,0.029973063704777765
3,100,0.023843701009006086
3,101,0.02254075144374467
3,102,0.023346828915793205
3,103,0.020378732830112087
3,104,0.02096444468279036
3,105,0.022382826233983973
3,106,0.021929898081785387
3,107,0.022528213211142848
3,108,0.019600423979315006
3,109,0.02317252271178873
3,110,0.01951156980802796
3,111,0.017941025814216357
3,111,0.018141520773426456
4,112,0.018190884482830048
4,113,0.017281896945802663
4,114,0.01809393023815337
4,115,0.0191004460061648
4,116,0.015491841924349017
4,117,0.015766660029455714
4,118,0.017148542184172524
4,119,0.015336123903755812
4,120,0.017657493479959298
4,121,0.016984356179040254
4,122,0.011449190229069397
4,123,0.01317561479014508
4,124,0.011219543974438851
4,125,0.01385450303908456
4,126,0.013402651055464933
4,127,0.01041553782002588
4,128,0.012243650540341528
4,129,0.010769066805317029
4,130,0.011030409794119603
4,131,0.010155212909199216
4,132,0.008362235660152527
4,133,0.010040758872758548
4,134,0.01113495385751335
4,135,0.010448269399632936
4,136,0.00879446495486404
4,137,0.012136608627980043
4,138,0.008384153252666978
4,139,0.008637113688518468
4,139,0.0087682674495012
5,140,0.007438569115179099
5,141,0.007231558198745957
5,142,0.00935227967061945
5,143,0.00823461204242422
5,144,0.00723340275039163
5,145,0.008145439102364935
5,146,0.008226759552571163
5,147,0.006171034955217243
5,148,0.006566366030799121
5,149,0.007227731629713193
5,150,0.006581112906514284
5,151,0.005668691488268995
5,152,0.0075509570819741285
5,153,0.006712467741539803
5,154,0.005247246593624051
5,155,0.0067423169698102615
5,156,0.005661525456420206
5,157,0.006180129688170683
5,158,0.005591195519219463
5,159,0.004783545442191534
5,160,0.0067375257117123204
5,161,0.00591832234369453
5,162,0.005045353019312488
5,163,0.003943605968075242
5,164,0.0069465882520667165
5,165,0.004669779136114414
5,166,0.005133974057400134
5,167,0.004046559561287455
5,167,0.0047369263772579825
6,168,0.004656690315176333
6,169,0.005114855346717898
6,170,0.003619252551680669
6,171,0.004061789044866755
6,172,0.005065421926150124
6,173,0.0039519147531606675
6,174,0.00517105143456731
6,175,0.004708426538486915
6,176,0.0030398440294849534
6,177,0.0029960279126334164
6,178,0.005004354789061801
6,179,0.0049369989792552894
6,180,0.004033307482468083
6,181,0.004045913586325938
6,182,0.0032533299553865335
6,183,0.003798740594071724
6,184,0.0027222987713444056
6,185,0.004350551615285602
6,186,0.003328575114656974
6,187,0.0027500036933755627
6,188,0.002389079517211819
6,189,0.0034352795953756553
6,190,0.0036510162048375796
6,191,0.003552192689880366
6,192,0.003163283753584748
6,193,0.003900655105591624
6,194,0.003920209262033476
6,195,0.0028086524353617337
6,195,0.0031706505834564126
7,196,0.0027607677611235543
7,197,0.00354327946709498
7,198,0.0028007526061826432
7,199,0.0015633718713344291
7,200,0.002584352432280198
7,201,0.004390620388827425
7,202,0.0032061611445695273
7,203,0.00336923791490465
7,204,0.0022323958873279237
7,205,0.0037170201952407217
7,206,0.002837904175721858
7,207,0.0025112901827196127
7,208,0.0018677047520136185
7,209,0.002026742884571953
